url,timestamp,text_length,file_path
https://www.csulb.edu/news/making-waves/article/transfer-equity-honor-leads-month-of-beach-achievements,2025-11-26,9994,./data/https%3A%2F%2Fwww.csulb.edu%2Fnews%2Fmaking-waves%2Farticle%2Ftransfer-equity-honor-leads-month-of-beach-achievements.txt
https://cla.csulb.edu/clainternships/,2025-11-26,5373,./data/https%3A%2F%2Fcla.csulb.edu%2Fclainternships%2F.txt
https://www.csulb.edu/college-of-liberal-arts/centers-and-institutes,2025-11-26,4485,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Fcenters-and-institutes.txt
https://www.csulb.edu/college-of-liberal-arts/article/faculty-publications-africana-studies-2025,2025-11-26,6513,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Farticle%2Ffaculty-publications-africana-studies-2025.txt
https://www.csulb.edu/college-of-liberal-arts/graduate-studies,2025-11-26,4122,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Fgraduate-studies.txt
https://www.csulb.edu/college-of-liberal-arts/article/faculty-publications-jpr-2025,2025-11-26,6095,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Farticle%2Ffaculty-publications-jpr-2025.txt
https://www.csulb.edu/college-of-liberal-arts/certificate-programs,2025-11-26,4396,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Fcertificate-programs.txt
http://www.csulb.edu/registration-and-records,2025-11-26,7083,./data/http%3A%2F%2Fwww.csulb.edu%2Fregistration-and-records.txt
https://www.csulb.edu/college-of-liberal-arts/article/dr-maulana-karenga-kwanzaa-creator-and-africana-studies-pioneer-to,2025-11-26,6373,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Farticle%2Fdr-maulana-karenga-kwanzaa-creator-and-africana-studies-pioneer-to.txt
https://www.cpace.csulb.edu/courses/degree-programs/master-of-arts-in-international-affairs,2025-11-26,52444,./data/https%3A%2F%2Fwww.cpace.csulb.edu%2Fcourses%2Fdegree-programs%2Fmaster-of-arts-in-international-affairs.txt
https://www.csulb.edu/college-of-liberal-arts/asi-student-research-fund,2025-11-26,4356,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Fasi-student-research-fund.txt
https://www.cpace.csulb.edu/courses/degree-programs/bachelor-of-arts-in-liberal-arts,2025-11-26,17624,./data/https%3A%2F%2Fwww.cpace.csulb.edu%2Fcourses%2Fdegree-programs%2Fbachelor-of-arts-in-liberal-arts.txt
https://www.csulb.edu/commencement,2025-11-26,3822,./data/https%3A%2F%2Fwww.csulb.edu%2Fcommencement.txt
https://www.csulb.edu/college-of-liberal-arts/article/faculty-publications-linguistics-and-asld-2025,2025-11-26,5004,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Farticle%2Ffaculty-publications-linguistics-and-asld-2025.txt
https://www.csulb.edu/college-of-liberal-arts/open-faculty-positions,2025-11-26,6854,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Fopen-faculty-positions.txt
https://www.csulb.edu/college-of-liberal-arts/news,2025-11-26,5323,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Fnews.txt
https://www.csulb.edu/college-of-liberal-arts/cla-annual-budget-reports,2025-11-26,5095,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Fcla-annual-budget-reports.txt
http://web.csulb.edu/depts/enrollment/registration/class_schedule/index.html,2025-11-26,8435,./data/http%3A%2F%2Fweb.csulb.edu%2Fdepts%2Fenrollment%2Fregistration%2Fclass_schedule%2Findex.html.txt
https://www.csulb.edu/college-of-liberal-arts/cla-alumni,2025-11-26,5895,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Fcla-alumni.txt
https://www.csulb.edu/college-of-liberal-arts/cla-contact,2025-11-26,4023,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Fcla-contact.txt
https://cla.csulb.edu/natb/,2025-11-26,5111,./data/https%3A%2F%2Fcla.csulb.edu%2Fnatb%2F.txt
https://www.csulb.edu/college-of-liberal-arts/cla-academic-undergraduate-majors,2025-11-26,7022,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Fcla-academic-undergraduate-majors.txt
https://www.csulb.edu/college-of-liberal-arts/article/faculty-publications-rgrll-2025,2025-11-26,8363,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Farticle%2Ffaculty-publications-rgrll-2025.txt
https://www.csulb.edu/college-of-liberal-arts/calendar,2025-11-26,4097,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Fcalendar.txt
https://www.cpace.csulb.edu/courses/degree-programs/master-of-science-in-geographic-information-science,2025-11-26,22131,./data/https%3A%2F%2Fwww.cpace.csulb.edu%2Fcourses%2Fdegree-programs%2Fmaster-of-science-in-geographic-information-science.txt
https://www.csulb.edu/college-of-liberal-arts/cla-academic-undergraduate-minors,2025-11-26,5341,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Fcla-academic-undergraduate-minors.txt
https://www.csulb.edu/college-of-liberal-arts/event/french-and-francophone-studies-albertine-cinematheque-film-festival-1,2025-11-26,4783,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Fevent%2Ffrench-and-francophone-studies-albertine-cinematheque-film-festival-1.txt
https://www.csulb.edu/college-of-liberal-arts/network-of-wellness-now,2025-11-26,4820,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Fnetwork-of-wellness-now.txt
https://www.csulb.edu/college-of-liberal-arts/deans-message,2025-11-26,5273,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Fdeans-message.txt
https://www.csulb.edu/college-of-liberal-arts/deans-office-administration-and-staff,2025-11-26,6024,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Fdeans-office-administration-and-staff.txt
https://www.csulb.edu/college-of-liberal-arts/cla-common-read,2025-11-26,8355,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Fcla-common-read.txt
http://web.csulb.edu/divisions/students/dss/,2025-11-26,7921,./data/http%3A%2F%2Fweb.csulb.edu%2Fdivisions%2Fstudents%2Fdss%2F.txt
https://www.csulb.edu/office-of-the-president/president-ambassadors/student-emergency-intervention-and-wellness-program,2025-11-26,4268,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-the-president%2Fpresident-ambassadors%2Fstudent-emergency-intervention-and-wellness-program.txt
https://www.csulb.edu/college-of-liberal-arts/departments-and-programs,2025-11-26,4680,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Fdepartments-and-programs.txt
https://www.csulb.edu/college-of-liberal-arts/event/cla-holiday-open-house,2025-11-26,3476,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Fevent%2Fcla-holiday-open-house.txt
https://www.csulb.edu/college-of-liberal-arts/article/faculty-publications-hdev-2025,2025-11-26,6469,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Farticle%2Ffaculty-publications-hdev-2025.txt
https://cla.csulb.edu/atlas/,2025-11-26,5660,./data/https%3A%2F%2Fcla.csulb.edu%2Fatlas%2F.txt
https://cla.csulb.edu/advising/,2025-11-26,5660,./data/https%3A%2F%2Fcla.csulb.edu%2Fadvising%2F.txt
https://www.csulb.edu/college-of-liberal-arts/faculty-council,2025-11-26,4752,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Ffaculty-council.txt
https://www.csulb.edu/college-of-liberal-arts/giving-to-cla,2025-11-26,6642,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Fgiving-to-cla.txt
https://www.csulb.edu/international/csulb-study-abroad-programs/get-started,2025-11-26,6873,./data/https%3A%2F%2Fwww.csulb.edu%2Finternational%2Fcsulb-study-abroad-programs%2Fget-started.txt
https://www.csulb.edu/college-of-liberal-arts/languages-at-the-beach,2025-11-26,5017,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Flanguages-at-the-beach.txt
https://www.csulb.edu/college-of-liberal-arts/event/relational-space-making-toward-a-south-asian-feminist-anti-racistanti,2025-11-26,5503,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Fevent%2Frelational-space-making-toward-a-south-asian-feminist-anti-racistanti.txt
https://www.csulb.edu/college-of-liberal-arts/open-student-positions,2025-11-26,7614,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Fopen-student-positions.txt
https://www.csulb.edu/college-of-liberal-arts/about-the-college,2025-11-26,4002,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Fabout-the-college.txt
https://www.csulb.edu/college-of-liberal-arts/article/remembering-frank-fata-former-cla-associate-dean,2025-11-26,5996,./data/https%3A%2F%2Fwww.csulb.edu%2Fcollege-of-liberal-arts%2Farticle%2Fremembering-frank-fata-former-cla-associate-dean.txt
https://www.csulb.edu/academic-affairs/office-of-program-institutional-effectiveness/wscuc-accreditation-archive,2025-11-26,3412,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Foffice-of-program-institutional-effectiveness%2Fwscuc-accreditation-archive.txt
https://www.csulb.edu/academic-affairs/office-of-program-institutional-effectiveness/program-review-resources,2025-11-26,4177,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Foffice-of-program-institutional-effectiveness%2Fprogram-review-resources.txt
https://www.csulb.edu/academic-affairs/institutional-assessment/student-success-institutional-learning-outcomes,2025-11-26,5348,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Finstitutional-assessment%2Fstudent-success-institutional-learning-outcomes.txt
https://www.csulb.edu/data-fellows,2025-11-26,4316,./data/https%3A%2F%2Fwww.csulb.edu%2Fdata-fellows.txt
https://www.csulb.edu/academic-affairs/program-review-and-assessment/opie-team,2025-11-26,4251,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Fprogram-review-and-assessment%2Fopie-team.txt
https://www.csulb.edu/academic-senate,2025-11-26,4571,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-senate.txt
https://www.csulb.edu/academic-affairs/office-of-program-institutional-effectiveness/about-program-review,2025-11-26,3911,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Foffice-of-program-institutional-effectiveness%2Fabout-program-review.txt
https://www.csulb.edu/academic-affairs/program-review-and-assessment/form/questions-suggestions-for-program-review-and,2025-11-26,2741,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Fprogram-review-and-assessment%2Fform%2Fquestions-suggestions-for-program-review-and.txt
https://www.csulb.edu/academic-affairs/office-of-program-institutional-effectiveness/annual-assessment-resources,2025-11-26,4734,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Foffice-of-program-institutional-effectiveness%2Fannual-assessment-resources.txt
https://www.csulb.edu/academic-affairs/curriculum,2025-11-26,2458,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Fcurriculum.txt
https://www.csulb.edu/academic-affairs/office-of-program-institutional-effectiveness/program-learning-outcomes,2025-11-26,4628,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Foffice-of-program-institutional-effectiveness%2Fprogram-learning-outcomes.txt
https://www.csulb.edu/academic-affairs/program-review-and-assessment/annual-assessment-reports,2025-11-26,3680,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Fprogram-review-and-assessment%2Fannual-assessment-reports.txt
https://www.csulb.edu/academic-affairs/institutional-assessment,2025-11-26,3712,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Finstitutional-assessment.txt
https://www.csulb.edu/academic-affairs/planning-and-resources,2025-11-26,3212,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Fplanning-and-resources.txt
https://www.csulb.edu/academic-affairs/assessment,2025-11-26,6450,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Fassessment.txt
https://www.csulb.edu/academic-affairs/office-of-program-institutional-effectiveness/core-competency-faqs,2025-11-26,7496,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Foffice-of-program-institutional-effectiveness%2Fcore-competency-faqs.txt
https://www.csulb.edu/academic-affairs/office-of-program-institutional-effectiveness/wasc-core-competencies,2025-11-26,4596,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Foffice-of-program-institutional-effectiveness%2Fwasc-core-competencies.txt
https://www.csulb.edu/academic-technology-services,2025-11-26,4499,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-technology-services.txt
https://www.csulb.edu/academic-affairs/articulation,2025-11-26,3430,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Farticulation.txt
https://www.csulb.edu/academic-affairs/program-review-and-assessment/wscuc-guidance-accommodations-for-disruptions-covid,2025-11-26,4421,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Fprogram-review-and-assessment%2Fwscuc-guidance-accommodations-for-disruptions-covid.txt
https://www.csulb.edu/academic-affairs/academic-programs,2025-11-26,4574,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Facademic-programs.txt
https://www.csulb.edu/academic-affairs/office-of-program-institutional-effectiveness/memorandum-of-understanding-mou,2025-11-26,7093,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Foffice-of-program-institutional-effectiveness%2Fmemorandum-of-understanding-mou.txt
https://www.csulb.edu/academic-affairs/office-of-program-institutional-effectiveness/annual-assessment,2025-11-26,4003,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Foffice-of-program-institutional-effectiveness%2Fannual-assessment.txt
https://www.csulb.edu/academic-affairs/faculty-affairs,2025-11-26,5820,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Ffaculty-affairs.txt
https://www.csulb.edu/academic-affairs/undergraduate-studies,2025-11-26,4783,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Fundergraduate-studies.txt
https://www.csulb.edu/academic-affairs/academic-programs/credit-for-prior-learning,2025-11-26,6882,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Facademic-programs%2Fcredit-for-prior-learning.txt
https://www.csulb.edu/academic-affairs/long-beach-community-internship-program-lbcip,2025-11-26,4080,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Flong-beach-community-internship-program-lbcip.txt
https://www.csulb.edu/academic-senate/institutional-and-program-assessment-council-ipac-effective-fall-2023,2025-11-26,7353,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-senate%2Finstitutional-and-program-assessment-council-ipac-effective-fall-2023.txt
https://www.csulb.edu/academic-affairs/office-of-program-institutional-effectiveness/csulb-nuventive-and-data-literacy,2025-11-26,6381,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Foffice-of-program-institutional-effectiveness%2Fcsulb-nuventive-and-data-literacy.txt
https://www.csulb.edu/office-of-the-provost,2025-11-26,6521,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-the-provost.txt
https://www.csulb.edu/institutional-research-analytics,2025-11-26,2524,./data/https%3A%2F%2Fwww.csulb.edu%2Finstitutional-research-analytics.txt
https://www.csulb.edu/academic-affairs/office-of-program-institutional-effectiveness,2025-11-26,7495,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2Foffice-of-program-institutional-effectiveness.txt
https://www.csulb.edu/puvungna/faq,2025-11-26,3400,./data/https%3A%2F%2Fwww.csulb.edu%2Fpuvungna%2Ffaq.txt
https://www.csulb.edu/puvungna/protections-conservation,2025-11-26,4683,./data/https%3A%2F%2Fwww.csulb.edu%2Fpuvungna%2Fprotections-conservation.txt
https://www.csulb.edu/puvungna/site-maintenance,2025-11-26,4435,./data/https%3A%2F%2Fwww.csulb.edu%2Fpuvungna%2Fsite-maintenance.txt
https://www.csulb.edu/university-relations-and-development/tribal-relations,2025-11-26,3481,./data/https%3A%2F%2Fwww.csulb.edu%2Funiversity-relations-and-development%2Ftribal-relations.txt
https://www.csulb.edu/puvungna/use-of-the-puvungna-site,2025-11-26,3368,./data/https%3A%2F%2Fwww.csulb.edu%2Fpuvungna%2Fuse-of-the-puvungna-site.txt
https://www.csulb.edu/office-of-research-and-economic-development/proposal-preparation-guidelines,2025-11-26,12407,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Fproposal-preparation-guidelines.txt
https://www.csulb.edu/office-of-research-and-economic-development/grant-development-canvas,2025-11-26,3821,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Fgrant-development-canvas.txt
https://www.csulb.edu/office-of-research-and-economic-development/institutional-information,2025-11-26,7269,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Finstitutional-information.txt
https://www.csulb.edu/office-of-research-and-economic-development/cayuse-internal-clearance-and-electronic-proposal,2025-11-26,6020,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Fcayuse-internal-clearance-and-electronic-proposal.txt
https://www.csulb.edu/office-of-research-and-economic-development/cost-transfer-correction,2025-11-26,5357,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Fcost-transfer-correction.txt
https://www.csulb.edu/office-of-research-and-economic-development/funding-opportunities,2025-11-26,16582,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Ffunding-opportunities.txt
https://www.csulb.edu/office-of-research-and-economic-development/the-ored-team,2025-11-26,9093,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Fthe-ored-team.txt
https://www.csulb.edu/office-of-research-and-economic-development/external-sponsor-resources,2025-11-26,6674,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Fexternal-sponsor-resources.txt
https://www.csulb.edu/office-of-research-and-economic-development/orcid,2025-11-26,4970,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Forcid.txt
https://www.csulb.edu/office-of-research-and-economic-development/postaward-manage-an-award,2025-11-26,3854,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Fpostaward-manage-an-award.txt
https://www.csulb.edu/office-of-research-and-economic-development/finalize-a-budget,2025-11-26,9976,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Ffinalize-a-budget.txt
https://www.csulb.edu/office-of-research-and-economic-development/article/2023-quest-research-magazine,2025-11-26,3551,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Farticle%2F2023-quest-research-magazine.txt
https://www.csulb.edu/office-of-research-and-economic-development/article/university-achievement-awards,2025-11-26,4664,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Farticle%2Funiversity-achievement-awards.txt
https://www.csulb.edu/quest,2025-11-26,2732,./data/https%3A%2F%2Fwww.csulb.edu%2Fquest.txt
https://www.csulb.edu/office-of-research-and-economic-development/biosafety,2025-11-26,6010,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Fbiosafety.txt
https://www.csulb.edu/office-of-research-and-economic-development/key-terms,2025-11-26,28354,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Fkey-terms.txt
https://www.csulb.edu/office-of-research-and-economic-development/centers-and-institutes,2025-11-26,7231,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Fcenters-and-institutes.txt
https://www.csulb.edu/office-of-research-and-economic-development/import-and-export-control,2025-11-26,7821,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Fimport-and-export-control.txt
https://www.csulb.edu/office-of-research-and-economic-development/training-and-education,2025-11-26,7063,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Ftraining-and-education.txt
https://www.csulb.edu/office-of-research-and-economic-development/financial-conflict-of-interest,2025-11-26,5707,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Ffinancial-conflict-of-interest.txt
https://www.csulb.edu/office-of-research-and-economic-development/article/open-access-publishing-funding,2025-11-26,5214,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Farticle%2Fopen-access-publishing-funding.txt
https://www.csulb.edu/office-of-research-and-economic-development/animal-subject-care-iacuc,2025-11-26,7369,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Fanimal-subject-care-iacuc.txt
https://www.csulb.edu/office-of-research-and-economic-development/preaward-proposal-preparation,2025-11-26,3354,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Fpreaward-proposal-preparation.txt
https://www.csulb.edu/office-of-research-and-economic-development/funds-for-students,2025-11-26,7145,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Ffunds-for-students.txt
https://www.csulb.edu/office-of-research-and-economic-development/compliance,2025-11-26,4072,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Fcompliance.txt
https://www.csulb.edu/office-of-research-and-economic-development/internal-csulb-funding-opportunities,2025-11-26,17336,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Finternal-csulb-funding-opportunities.txt
https://www.csulb.edu/office-of-research-and-economic-development/responsible-conduct-of-research-rcr,2025-11-26,7524,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Fresponsible-conduct-of-research-rcr.txt
https://www.csulb.edu/office-of-research-and-economic-development/article/president-provost-initiative-faculty-research,2025-11-26,28328,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Farticle%2Fpresident-provost-initiative-faculty-research.txt
https://cws.csulb.edu/free/,2025-11-26,1306,./data/https%3A%2F%2Fcws.csulb.edu%2Ffree%2F.txt
https://www.csulb.edu/office-of-research-and-economic-development/article/annual-university-student-research-awards,2025-11-26,4664,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Farticle%2Fannual-university-student-research-awards.txt
https://www.csulb.edu/office-of-research-and-economic-development/spend-funds,2025-11-26,28348,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Fspend-funds.txt
https://www.csulb.edu/office-of-research-and-economic-development/forms-and-templates,2025-11-26,5413,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Fforms-and-templates.txt
https://www.csulb.edu/academic-affairs/35th-annual-csulb-student-research-competition-archive,2025-11-26,10149,./data/https%3A%2F%2Fwww.csulb.edu%2Facademic-affairs%2F35th-annual-csulb-student-research-competition-archive.txt
https://www.csulb.edu/office-of-research-and-economic-development/view-financial-reports-peoplesoft,2025-11-26,4172,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Fview-financial-reports-peoplesoft.txt
https://www.csulb.edu/office-of-research-and-economic-development/research-updates,2025-11-26,4270,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Fresearch-updates.txt
https://www.csulb.edu/office-of-research-and-economic-development/intellectual-property,2025-11-26,5390,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Fintellectual-property.txt
https://www.csulb.edu/office-of-research-and-economic-development/form/contact-ored,2025-11-26,3318,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Fform%2Fcontact-ored.txt
https://www.csulb.edu/office-of-research-and-economic-development/article/ored-fy-2024-2025-year-end-report,2025-11-26,3503,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Farticle%2Fored-fy-2024-2025-year-end-report.txt
https://www.csulb.edu/office-of-research-and-economic-development/research-the-beach,2025-11-26,59023,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Fresearch-the-beach.txt
https://www.csulb.edu/office-of-research-and-economic-development/start-the-award-process,2025-11-26,10611,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Fstart-the-award-process.txt
https://www.csulb.edu/office-of-undergraduate-research-services-ours,2025-11-26,8724,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-undergraduate-research-services-ours.txt
https://www.csulb.edu/office-of-research-and-economic-development/research-related-policies,2025-11-26,6472,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Fresearch-related-policies.txt
https://www.csulb.edu/office-of-research-and-economic-development/award-close-out,2025-11-26,6157,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Faward-close-out.txt
https://www.csulb.edu/office-of-research-and-economic-development/institutional-review-board-irb,2025-11-26,14160,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Finstitutional-review-board-irb.txt
https://www.csulb.edu/office-of-research-and-economic-development/reports,2025-11-26,6401,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Freports.txt
https://www.csulb.edu/office-of-research-and-economic-development/student-research-opportunities,2025-11-26,8047,./data/https%3A%2F%2Fwww.csulb.edu%2Foffice-of-research-and-economic-development%2Fstudent-research-opportunities.txt
https://www.csulb.edu/university-relations-and-development/form/stay-connected,2025-11-26,2829,./data/https%3A%2F%2Fwww.csulb.edu%2Funiversity-relations-and-development%2Fform%2Fstay-connected.txt
https://www.csulb.edu/student-affairs/division-programs-and-services,2025-11-26,13734,./data/https%3A%2F%2Fwww.csulb.edu%2Fstudent-affairs%2Fdivision-programs-and-services.txt
https://www.csulb.edu/historical,2025-11-26,2579,./data/https%3A%2F%2Fwww.csulb.edu%2Fhistorical.txt
https://www.csulb.edu/news/article/students-alumni-can-count-csulb-for-lifelong-career-development-help,2025-11-26,10314,./data/https%3A%2F%2Fwww.csulb.edu%2Fnews%2Farticle%2Fstudents-alumni-can-count-csulb-for-lifelong-career-development-help.txt
https://www.csulb.edu/history,2025-11-26,3360,./data/https%3A%2F%2Fwww.csulb.edu%2Fhistory.txt
https://www.csulb.edu/student-records/duplicate-diploma-ordering,2025-11-26,4933,./data/https%3A%2F%2Fwww.csulb.edu%2Fstudent-records%2Fduplicate-diploma-ordering.txt
https://www.csulb.edu/node/578856,2025-11-26,5516,./data/https%3A%2F%2Fwww.csulb.edu%2Fnode%2F578856.txt
https://www.csulb.edu/node/571981,2025-11-26,8644,./data/https%3A%2F%2Fwww.csulb.edu%2Fnode%2F571981.txt
https://www.csulb.edu/student-records/transcripts-for-current-students-former-students-and-alumni,2025-11-26,16960,./data/https%3A%2F%2Fwww.csulb.edu%2Fstudent-records%2Ftranscripts-for-current-students-former-students-and-alumni.txt
https://www.csulb.edu/node/590866,2025-11-26,5463,./data/https%3A%2F%2Fwww.csulb.edu%2Fnode%2F590866.txt
https://www.csulb.edu/node/591236,2025-11-26,4238,./data/https%3A%2F%2Fwww.csulb.edu%2Fnode%2F591236.txt
https://www.csulb.edu/student-affairs/free-speech/speak-boldly-listen-bravely,2025-11-26,4238,./data/https%3A%2F%2Fwww.csulb.edu%2Fstudent-affairs%2Ffree-speech%2Fspeak-boldly-listen-bravely.txt
